"FL_DATE","TAIL_NUM","CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-01-01,"N407AS","AS","ABQ","Albuquerque, NM","SEA","Seattle, WA","1716",41.00,"1924",39.00,0.00,"",0.00,0.00,0.00,0.00,0.00,39.00,
2017-01-01,"N423AS","AS","ATL","Atlanta, GA","SEA","Seattle, WA","2034",114.00,"2242",87.00,0.00,"",0.00,0.00,0.00,0.00,0.00,87.00,
2017-01-01,"N494AS","AS","MSY","New Orleans, LA","SEA","Seattle, WA","1956",61.00,"2255",46.00,0.00,"",0.00,0.00,0.00,0.00,0.00,46.00,
2017-01-01,"N494AS","AS","SEA","Seattle, WA","MSY","New Orleans, LA","1218",43.00,"1907",68.00,0.00,"",0.00,0.00,43.00,25.00,0.00,0.00,
2017-01-01,"N474AS","AS","CHS","Charleston, SC","SEA","Seattle, WA","1908",128.00,"2148",99.00,0.00,"",0.00,0.00,0.00,0.00,0.00,99.00,
2017-01-01,"N517AS","AS","TPA","Tampa, FL","SEA","Seattle, WA","",,"",,1.00,"B",0.00,,,,,,
2017-01-01,"N462AS","AS","SEA","Seattle, WA","DTW","Detroit, MI","0905",50.00,"1726",117.00,0.00,"",0.00,0.00,50.00,67.00,0.00,0.00,
2017-01-01,"N462AS","AS","DTW","Detroit, MI","SEA","Seattle, WA","1817",107.00,"1955",85.00,0.00,"",0.00,0.00,0.00,0.00,0.00,85.00,
2017-01-01,"N407AS","AS","SEA","Seattle, WA","ABQ","Albuquerque, NM","1226",41.00,"1621",49.00,0.00,"",0.00,0.00,12.00,8.00,0.00,29.00,
2017-01-01,"N492AS","AS","SAN","San Diego, CA","BOS","Boston, MA","0832",-8.00,"1641",-25.00,0.00,"",0.00,,,,,,
2017-01-01,"N596AS","AS","SMF","Sacramento, CA","SEA","Seattle, WA","1945",-10.00,"2142",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N596AS","AS","OGG","Kahului, HI","SMF","Sacramento, CA","1142",-8.00,"1824",-26.00,0.00,"",0.00,,,,,,
2017-01-01,"N529AS","AS","KOA","Kona, HI","PDX","Portland, OR","1150",10.00,"1914",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N558AS","AS","SJC","San Jose, CA","OGG","Kahului, HI","0833",-7.00,"1226",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N581AS","AS","OGG","Kahului, HI","SAN","San Diego, CA","1803",93.00,"0056",68.00,0.00,"",0.00,0.00,0.00,0.00,0.00,68.00,
2017-01-01,"N512AS","AS","SEA","Seattle, WA","LIH","Lihue, HI","1833",18.00,"2247",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N594AS","AS","PDX","Portland, OR","OGG","Kahului, HI","1128",-12.00,"1548",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N560AS","AS","LIH","Lihue, HI","PDX","Portland, OR","1557",192.00,"2315",180.00,0.00,"",0.00,180.00,0.00,0.00,0.00,0.00,
2017-01-01,"N596AS","AS","OAK","Oakland, CA","OGG","Kahului, HI","0704",-11.00,"1036",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N562AS","AS","OGG","Kahului, HI","SJC","San Jose, CA","1523",-12.00,"2203",-37.00,0.00,"",0.00,,,,,,
2017-01-01,"N562AS","AS","BLI","Bellingham, WA","OGG","Kahului, HI","1001",1.00,"1434",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N512AS","AS","LIH","Lihue, HI","SEA","Seattle, WA","2345",-5.00,"0720",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N558AS","AS","OGG","Kahului, HI","SEA","Seattle, WA","1311",-4.00,"2049",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N564AS","AS","OGG","Kahului, HI","PDX","Portland, OR","0025",40.00,"0734",20.00,0.00,"",0.00,0.00,0.00,0.00,0.00,20.00,
2017-01-01,"N538AS","AS","SEA","Seattle, WA","SMF","Sacramento, CA","0633",13.00,"0935",85.00,0.00,"",0.00,0.00,13.00,72.00,0.00,0.00,
2017-01-01,"N538AS","AS","SMF","Sacramento, CA","OGG","Kahului, HI","1041",61.00,"1424",59.00,0.00,"",0.00,0.00,0.00,0.00,0.00,59.00,
2017-01-01,"N563AS","AS","KOA","Kona, HI","OAK","Oakland, CA","1858",168.00,"0133",133.00,0.00,"",0.00,0.00,0.00,0.00,0.00,133.00,
2017-01-01,"N593AS","AS","OAK","Oakland, CA","HNL","Honolulu, HI","0854",-11.00,"1238",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N577AS","AS","SAN","San Diego, CA","OGG","Kahului, HI","0716",-4.00,"1136",16.00,0.00,"",0.00,0.00,0.00,16.00,0.00,0.00,
2017-01-01,"N533AS","AS","HNL","Honolulu, HI","SJC","San Jose, CA","1906",241.00,"0142",197.00,0.00,"",0.00,0.00,0.00,0.00,0.00,197.00,
2017-01-01,"N530AS","AS","SEA","Seattle, WA","OGG","Kahului, HI","1712",7.00,"2205",45.00,0.00,"",0.00,7.00,0.00,38.00,0.00,0.00,
2017-01-01,"N506AS","AS","LIH","Lihue, HI","SEA","Seattle, WA","1409",-6.00,"2154",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N587AS","AS","PDX","Portland, OR","HNL","Honolulu, HI","0726",21.00,"1122",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N587AS","AS","HNL","Honolulu, HI","PDX","Portland, OR","1220",-5.00,"1951",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N594AS","AS","OGG","Kahului, HI","OAK","Oakland, CA","1649",-6.00,"2336",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N506AS","AS","PDX","Portland, OR","LIH","Lihue, HI","0855",0.00,"1315",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N563AS","AS","SEA","Seattle, WA","KOA","Kona, HI","1334",169.00,"1801",172.00,0.00,"",0.00,169.00,0.00,3.00,0.00,0.00,
2017-01-01,"N533AS","AS","SEA","Seattle, WA","HNL","Honolulu, HI","1305",200.00,"1805",240.00,0.00,"",0.00,0.00,200.00,40.00,0.00,0.00,
2017-01-01,"N493AS","AS","KOA","Kona, HI","SEA","Seattle, WA","2342",-13.00,"0738",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N508AS","AS","PDX","Portland, OR","KOA","Kona, HI","0930",-10.00,"1358",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N508AS","AS","KOA","Kona, HI","SJC","San Jose, CA","1508",13.00,"2212",15.00,0.00,"",0.00,0.00,0.00,2.00,13.00,0.00,
2017-01-01,"N570AS","AS","HNL","Honolulu, HI","SEA","Seattle, WA","0852",-8.00,"1631",-19.00,0.00,"",0.00,,,,,,
2017-01-01,"N581AS","AS","SEA","Seattle, WA","OGG","Kahului, HI","1256",101.00,"1718",108.00,0.00,"",0.00,0.00,0.00,7.00,0.00,101.00,
2017-01-01,"N577AS","AS","OGG","Kahului, HI","PDX","Portland, OR","1228",8.00,"1944",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N564AS","AS","PDX","Portland, OR","OGG","Kahului, HI","1820",0.00,"2311",31.00,0.00,"",0.00,0.00,0.00,31.00,0.00,0.00,
2017-01-01,"N513AS","AS","SAN","San Diego, CA","KOA","Kona, HI","0741",-4.00,"1206",16.00,0.00,"",0.00,0.00,0.00,16.00,0.00,0.00,
2017-01-01,"N560AS","AS","SJC","San Jose, CA","LIH","Lihue, HI","0749",-6.00,"1148",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N531AS","AS","LIH","Lihue, HI","OAK","Oakland, CA","1814",149.00,"0048",109.00,0.00,"",0.00,0.00,0.00,0.00,0.00,109.00,
2017-01-01,"N538AS","AS","OGG","Kahului, HI","ANC","Anchorage, AK","1523",58.00,"2227",58.00,0.00,"",0.00,0.00,0.00,0.00,0.00,58.00,
2017-01-01,"N516AS","AS","ANC","Anchorage, AK","HNL","Honolulu, HI","1320",-10.00,"1828",-22.00,0.00,"",0.00,,,,,,
2017-01-01,"N516AS","AS","HNL","Honolulu, HI","ANC","Anchorage, AK","2144",-1.00,"0447",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N597AS","AS","KOA","Kona, HI","ANC","Anchorage, AK","1040",10.00,"1804",31.00,0.00,"",0.00,0.00,0.00,21.00,10.00,0.00,
2017-01-01,"N493AS","AS","SEA","Seattle, WA","KOA","Kona, HI","1839",14.00,"2250",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N513AS","AS","KOA","Kona, HI","SEA","Seattle, WA","1258",-2.00,"2039",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N530AS","AS","OGG","Kahului, HI","SEA","Seattle, WA","2302",42.00,"0650",45.00,0.00,"",0.00,0.00,0.00,3.00,0.00,42.00,
2017-01-01,"N531AS","AS","SEA","Seattle, WA","LIH","Lihue, HI","1245",145.00,"1717",155.00,0.00,"",0.00,0.00,145.00,10.00,0.00,0.00,
2017-01-01,"N529AS","AS","OAK","Oakland, CA","KOA","Kona, HI","0649",-16.00,"1048",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N565AS","AS","HNL","Honolulu, HI","SAN","San Diego, CA","1640",15.00,"2343",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N559AS","AS","SEA","Seattle, WA","HNL","Honolulu, HI","1856",11.00,"2337",25.00,0.00,"",0.00,11.00,0.00,14.00,0.00,0.00,
2017-01-01,"N593AS","AS","HNL","Honolulu, HI","SEA","Seattle, WA","1337",-8.00,"2136",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N565AS","AS","SAN","San Diego, CA","HNL","Honolulu, HI","1103",-2.00,"1542",17.00,0.00,"",0.00,0.00,0.00,17.00,0.00,0.00,
2017-01-01,"N464AS","AS","ATL","Atlanta, GA","SEA","Seattle, WA","2003",158.00,"2234",154.00,0.00,"",0.00,0.00,0.00,0.00,0.00,154.00,
2017-01-01,"N464AS","AS","SEA","Seattle, WA","ATL","Atlanta, GA","1024",99.00,"1905",160.00,0.00,"",0.00,0.00,0.00,61.00,0.00,99.00,
2017-01-01,"N487AS","AS","ATL","Atlanta, GA","SEA","Seattle, WA","2103",53.00,"2311",26.00,0.00,"",0.00,0.00,0.00,0.00,0.00,26.00,
2017-01-01,"N487AS","AS","SEA","Seattle, WA","ATL","Atlanta, GA","1134",4.00,"2014",64.00,0.00,"",0.00,0.00,0.00,64.00,0.00,0.00,
2017-01-01,"N536AS","AS","SEA","Seattle, WA","ATL","Atlanta, GA","0630",10.00,"1506",66.00,0.00,"",0.00,0.00,10.00,56.00,0.00,0.00,
2017-01-01,"N536JB","B6","LGA","New York, NY","FLL","Fort Lauderdale, FL","1533",43.00,"1853",39.00,0.00,"",0.00,12.00,0.00,0.00,0.00,27.00,
2017-01-01,"N564JB","B6","LAS","Las Vegas, NV","LGB","Long Beach, CA","1218",15.00,"1315",7.00,0.00,"",0.00,,,,,,
2017-01-01,"N328JB","B6","RIC","Richmond, VA","BOS","Boston, MA","1719",25.00,"1837",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N903JB","B6","MCO","Orlando, FL","JFK","New York, NY","0558",-2.00,"0821",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N307JB","B6","JFK","New York, NY","RDU","Raleigh/Durham, NC","1453",14.00,"1638",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N306JB","B6","RDU","Raleigh/Durham, NC","JFK","New York, NY","2101",36.00,"2223",20.00,0.00,"",0.00,4.00,0.00,0.00,0.00,16.00,
2017-01-01,"N304JB","B6","BOS","Boston, MA","DCA","Washington, DC","1846",11.00,"2010",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N646JB","B6","FLL","Fort Lauderdale, FL","PVD","Providence, RI","1302",-1.00,"1601",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N646JB","B6","PVD","Providence, RI","FLL","Fort Lauderdale, FL","1648",3.00,"2022",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N636JB","B6","MCO","Orlando, FL","LGA","New York, NY","1754",14.00,"2009",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N375JB","B6","JFK","New York, NY","FLL","Fort Lauderdale, FL","1958",-2.00,"2248",-29.00,0.00,"",0.00,,,,,,
2017-01-01,"N775JB","B6","JFK","New York, NY","PDX","Portland, OR","2128",53.00,"0042",47.00,0.00,"",0.00,20.00,0.00,0.00,0.00,27.00,
2017-01-01,"N506JB","B6","PDX","Portland, OR","JFK","New York, NY","2234",2.00,"0631",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N273JB","B6","BOS","Boston, MA","JAX","Jacksonville, FL","1325",-10.00,"1614",-21.00,0.00,"",0.00,,,,,,
2017-01-01,"N273JB","B6","JAX","Jacksonville, FL","BOS","Boston, MA","1705",-10.00,"1938",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N521JB","B6","BWI","Baltimore, MD","MCO","Orlando, FL","1351",11.00,"1603",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N584JB","B6","MCO","Orlando, FL","BWI","Baltimore, MD","1431",6.00,"1647",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N203JB","B6","DCA","Washington, DC","MCO","Orlando, FL","1136",-9.00,"1354",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N351JB","B6","BOS","Boston, MA","LGA","New York, NY","1507",-8.00,"1609",-33.00,0.00,"",0.00,,,,,,
2017-01-01,"N351JB","B6","LGA","New York, NY","BOS","Boston, MA","1747",7.00,"1843",-22.00,0.00,"",0.00,,,,,,
2017-01-01,"N613JB","B6","MCO","Orlando, FL","SJU","San Juan, PR","1648",33.00,"2022",21.00,0.00,"",0.00,21.00,0.00,0.00,0.00,0.00,
2017-01-01,"N203JB","B6","SJU","San Juan, PR","MCO","Orlando, FL","0609",4.00,"0815",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N760JB","B6","BOS","Boston, MA","DTW","Detroit, MI","1628",13.00,"1834",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N283JB","B6","BOS","Boston, MA","CLT","Charlotte, NC","0840",-5.00,"1114",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N283JB","B6","CLT","Charlotte, NC","BOS","Boston, MA","1205",15.00,"1420",20.00,0.00,"",0.00,15.00,0.00,5.00,0.00,0.00,
2017-01-01,"N588JB","B6","LAS","Las Vegas, NV","JFK","New York, NY","0018",19.00,"0748",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N193JB","B6","HPN","White Plains, NY","RSW","Fort Myers, FL","0720",-10.00,"1028",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N296JB","B6","RSW","Fort Myers, FL","HPN","White Plains, NY","1218",1.00,"1507",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N629JB","B6","FLL","Fort Lauderdale, FL","SJU","San Juan, PR","1808",63.00,"2141",67.00,0.00,"",0.00,16.00,0.00,4.00,0.00,47.00,
2017-01-01,"N355JB","B6","PBI","West Palm Beach/Palm Beach, FL","JFK","New York, NY","1809",-6.00,"2056",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N621JB","B6","PBI","West Palm Beach/Palm Beach, FL","LGA","New York, NY","2010",50.00,"2249",44.00,0.00,"",0.00,30.00,0.00,0.00,0.00,14.00,
2017-01-01,"N266JB","B6","RSW","Fort Myers, FL","BOS","Boston, MA","1633",-12.00,"1938",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N279JB","B6","BOS","Boston, MA","FLL","Fort Lauderdale, FL","1842",2.00,"2159",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N568JB","B6","LGA","New York, NY","FLL","Fort Lauderdale, FL","2157",132.00,"0055",113.00,0.00,"",0.00,25.00,0.00,0.00,0.00,88.00,
2017-01-01,"N568JB","B6","FLL","Fort Lauderdale, FL","LGA","New York, NY","1811",124.00,"2048",109.00,0.00,"",0.00,109.00,0.00,0.00,0.00,0.00,
2017-01-01,"N779JB","B6","JFK","New York, NY","CHS","Charleston, SC","0656",-4.00,"0909",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N779JB","B6","CHS","Charleston, SC","JFK","New York, NY","0959",-1.00,"1140",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N179JB","B6","DCA","Washington, DC","FLL","Fort Lauderdale, FL","0601",-4.00,"0824",-19.00,0.00,"",0.00,,,,,,
2017-01-01,"N346JB","B6","BOS","Boston, MA","RIC","Richmond, VA","2058",3.00,"2232",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N970JB","B6","MCO","Orlando, FL","JFK","New York, NY","1916",11.00,"2150",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N374JB","B6","BOS","Boston, MA","PIT","Pittsburgh, PA","0608",-7.00,"0802",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N374JB","B6","PIT","Pittsburgh, PA","BOS","Boston, MA","0842",-8.00,"1007",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N746JB","B6","EWR","Newark, NJ","SJU","San Juan, PR","0641",-4.00,"1104",-31.00,0.00,"",0.00,,,,,,
2017-01-01,"N652JB","B6","SJU","San Juan, PR","EWR","Newark, NJ","1430",8.00,"1743",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N324JB","B6","MCO","Orlando, FL","HPN","White Plains, NY","2319",141.00,"0139",130.00,0.00,"",0.00,11.00,0.00,0.00,0.00,119.00,
2017-01-01,"N298JB","B6","JFK","New York, NY","AUS","Austin, TX","2055",-5.00,"0009",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N337JB","B6","MSY","New Orleans, LA","BOS","Boston, MA","0648",-12.00,"1048",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N368JB","B6","BOS","Boston, MA","MSY","New Orleans, LA","1946",-9.00,"2235",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N661JB","B6","SJU","San Juan, PR","JFK","New York, NY","1747",-6.00,"2058",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N292JB","B6","JFK","New York, NY","IAD","Washington, DC","0801",-4.00,"0915",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N292JB","B6","IAD","Washington, DC","JFK","New York, NY","0953",-7.00,"1054",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N228JB","B6","JAX","Jacksonville, FL","FLL","Fort Lauderdale, FL","1603",-2.00,"1717",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N329JB","B6","FLL","Fort Lauderdale, FL","JAX","Jacksonville, FL","1841",41.00,"2018",63.00,0.00,"",0.00,41.00,0.00,22.00,0.00,0.00,
2017-01-01,"N238JB","B6","BOS","Boston, MA","JFK","New York, NY","1844",-11.00,"1958",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N351JB","B6","JFK","New York, NY","BOS","Boston, MA","1240",0.00,"1344",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N183JB","B6","BOS","Boston, MA","PBI","West Palm Beach/Palm Beach, FL","0730",-3.00,"1044",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N968JB","B6","JFK","New York, NY","LAX","Los Angeles, CA","2133",17.00,"0109",33.00,0.00,"",0.00,17.00,0.00,16.00,0.00,0.00,
2017-01-01,"N203JB","B6","MCO","Orlando, FL","DCA","Washington, DC","0854",0.00,"1048",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N216JB","B6","BOS","Boston, MA","LGA","New York, NY","1715",-5.00,"1819",-28.00,0.00,"",0.00,,,,,,
2017-01-01,"N216JB","B6","LGA","New York, NY","BOS","Boston, MA","1927",-8.00,"2030",-28.00,0.00,"",0.00,,,,,,
2017-01-01,"N591JB","B6","SJU","San Juan, PR","MCO","Orlando, FL","1310",10.00,"1511",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N760JB","B6","DTW","Detroit, MI","BOS","Boston, MA","1928",13.00,"2109",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N652JB","B6","DCA","Washington, DC","SJU","San Juan, PR","0844",-1.00,"1341",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N524JB","B6","SJU","San Juan, PR","DCA","Washington, DC","1840",-5.00,"2127",-12.00,0.00,"",0.00,,,,,,
2017-01-01,"N586JB","B6","BOS","Boston, MA","MCO","Orlando, FL","1858",66.00,"2206",50.00,0.00,"",0.00,50.00,0.00,0.00,0.00,0.00,
2017-01-01,"N353JB","B6","MCO","Orlando, FL","BOS","Boston, MA","2132",-8.00,"0011",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N197JB","B6","RSW","Fort Myers, FL","BOS","Boston, MA","1901",-14.00,"2154",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N703JB","B6","LGA","New York, NY","FLL","Fort Lauderdale, FL","2215",30.00,"0057",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N640JB","B6","JFK","New York, NY","CHS","Charleston, SC","1452",-7.00,"1723",7.00,0.00,"",0.00,,,,,,
2017-01-01,"N640JB","B6","CHS","Charleston, SC","JFK","New York, NY","1817",18.00,"1959",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N304JB","B6","FLL","Fort Lauderdale, FL","DCA","Washington, DC","0841",-1.00,"1052",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N238JB","B6","ROC","Rochester, NY","JFK","New York, NY","1450",-5.00,"1550",-24.00,0.00,"",0.00,,,,,,
2017-01-01,"N238JB","B6","JFK","New York, NY","ROC","Rochester, NY","1259",0.00,"1408",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N656JB","B6","EWR","Newark, NJ","SJU","San Juan, PR","2316",11.00,"0345",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N639JB","B6","TPA","Tampa, FL","BOS","Boston, MA","1714",29.00,"2019",42.00,0.00,"",0.00,16.00,0.00,13.00,0.00,13.00,
2017-01-01,"N970JB","B6","JFK","New York, NY","SJU","San Juan, PR","0519",-1.00,"0947",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N970JB","B6","SJU","San Juan, PR","JFK","New York, NY","1057",-7.00,"1350",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N587JB","B6","FLL","Fort Lauderdale, FL","EWR","Newark, NJ","0834",64.00,"1108",53.00,0.00,"",0.00,53.00,0.00,0.00,0.00,0.00,
2017-01-01,"N346JB","B6","JFK","New York, NY","IAD","Washington, DC","1702",7.00,"1807",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N354JB","B6","JAX","Jacksonville, FL","BOS","Boston, MA","1233",-7.00,"1454",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N946JB","B6","JFK","New York, NY","SFO","San Francisco, CA","1959",-1.00,"2353",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N608JB","B6","LGB","Long Beach, CA","AUS","Austin, TX","0955",-10.00,"1429",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N608JB","B6","AUS","Austin, TX","LGB","Long Beach, CA","1533",-2.00,"1634",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N569JB","B6","JFK","New York, NY","BOS","Boston, MA","0940",36.00,"1042",24.00,0.00,"",0.00,20.00,0.00,0.00,0.00,4.00,
2017-01-01,"N524JB","B6","MSY","New Orleans, LA","FLL","Fort Lauderdale, FL","1039",-1.00,"1324",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N524JB","B6","FLL","Fort Lauderdale, FL","MSY","New Orleans, LA","0835",0.00,"0935",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N317JB","B6","BOS","Boston, MA","BWI","Baltimore, MD","2108",13.00,"2231",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N274JB","B6","BOS","Boston, MA","LGA","New York, NY","1954",24.00,"2109",18.00,0.00,"",0.00,18.00,0.00,0.00,0.00,0.00,
2017-01-01,"N323JB","B6","MCO","Orlando, FL","SJU","San Juan, PR","2059",-1.00,"0036",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N712JB","B6","SJU","San Juan, PR","MCO","Orlando, FL","0454",-1.00,"0657",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N794JB","B6","SFO","San Francisco, CA","LGB","Long Beach, CA","1319",-6.00,"1429",-19.00,0.00,"",0.00,,,,,,
2017-01-01,"N608JB","B6","LGB","Long Beach, CA","SFO","San Francisco, CA","1726",-8.00,"1850",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N203JB","B6","BDL","Hartford, CT","MCO","Orlando, FL","1944",15.00,"2303",37.00,0.00,"",0.00,10.00,0.00,22.00,0.00,5.00,
2017-01-01,"N712JB","B6","EWR","Newark, NJ","PBI","West Palm Beach/Palm Beach, FL","2012",7.00,"2302",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N630JB","B6","PBI","West Palm Beach/Palm Beach, FL","EWR","Newark, NJ","2000",0.00,"2235",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N309JB","B6","HPN","White Plains, NY","TPA","Tampa, FL","1335",-5.00,"1625",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N292JB","B6","BOS","Boston, MA","MCO","Orlando, FL","2124",-6.00,"0024",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N591JB","B6","FLL","Fort Lauderdale, FL","SJU","San Juan, PR","0857",12.00,"1220",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N318JB","B6","SJU","San Juan, PR","FLL","Fort Lauderdale, FL","1947",72.00,"2132",67.00,0.00,"",0.00,11.00,0.00,0.00,0.00,56.00,
2017-01-01,"N634JB","B6","BDL","Hartford, CT","FLL","Fort Lauderdale, FL","1855",25.00,"2202",19.00,0.00,"",0.00,15.00,0.00,0.00,0.00,4.00,
2017-01-01,"N584JB","B6","FLL","Fort Lauderdale, FL","BDL","Hartford, CT","2051",-4.00,"2347",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N309JB","B6","HPN","White Plains, NY","PBI","West Palm Beach/Palm Beach, FL","2036",-9.00,"2339",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N323JB","B6","PBI","West Palm Beach/Palm Beach, FL","HPN","White Plains, NY","0647",-13.00,"0925",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N646JB","B6","FLL","Fort Lauderdale, FL","LGA","New York, NY","2116",17.00,"2346",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N229JB","B6","JFK","New York, NY","CHS","Charleston, SC","2133",-12.00,"2347",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N337JB","B6","CHS","Charleston, SC","JFK","New York, NY","2053",-2.00,"2227",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N187JB","B6","DCA","Washington, DC","FLL","Fort Lauderdale, FL","1222",42.00,"1501",38.00,0.00,"",0.00,38.00,0.00,0.00,0.00,0.00,
2017-01-01,"N228JB","B6","FLL","Fort Lauderdale, FL","DCA","Washington, DC","1011",-7.00,"1229",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N329JB","B6","RIC","Richmond, VA","BOS","Boston, MA","0800",-10.00,"0924",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N281JB","B6","MCO","Orlando, FL","HPN","White Plains, NY","1856",61.00,"2125",56.00,0.00,"",0.00,18.00,0.00,0.00,0.00,38.00,
2017-01-01,"N328JB","B6","JFK","New York, NY","FLL","Fort Lauderdale, FL","1041",22.00,"1403",33.00,0.00,"",0.00,22.00,0.00,11.00,0.00,0.00,
2017-01-01,"N959JB","B6","FLL","Fort Lauderdale, FL","JFK","New York, NY","0458",-2.00,"0735",-3.00,0.00,"",0.00,,,,,,
